item_id,date,p10,p50,p90
vietnam,2021-02-27T00:00:00Z,-1.3311525583,0.1743019819,1.4175612926
vietnam,2021-02-28T00:00:00Z,-1.586750865,0.0571294725,1.9031857252
vietnam,2021-03-01T00:00:00Z,-1.0327179432,0.123521477,1.6512714624
vietnam,2021-03-02T00:00:00Z,-0.725035727,0.1504931897,1.0970671177
vietnam,2021-03-03T00:00:00Z,-0.585958004,0.1825882643,1.3850493431
vietnam,2021-03-04T00:00:00Z,-1.18582201,0.1155517697,1.0792071819
vietnam,2021-03-05T00:00:00Z,-0.7329092622,0.1740265489,1.8172225952
vietnam,2021-03-06T00:00:00Z,-0.7622307539,0.0594563372,0.8427824974
vietnam,2021-03-07T00:00:00Z,-0.5363045931,0.0847102031,1.0606358051
vietnam,2021-03-08T00:00:00Z,-0.5015485883,0.0613731518,1.1231062412
vietnam,2021-03-09T00:00:00Z,-0.5108158588,0.0288280956,0.7588803768
vietnam,2021-03-10T00:00:00Z,-0.5615201592,-0.031040078,0.6356230378
vietnam,2021-03-11T00:00:00Z,-0.3783162832,-0.06237223,0.5145455003
vietnam,2021-03-12T00:00:00Z,-0.5341121554,-0.0439393632,0.5494446754
vietnam,2021-03-13T00:00:00Z,-0.5520901084,-0.0528324544,0.3388458192
vietnam,2021-03-14T00:00:00Z,-0.3927513659,0.0098322518,0.4273270965
vietnam,2021-03-15T00:00:00Z,-0.4656372964,-0.0462812521,0.5146790147
vietnam,2021-03-16T00:00:00Z,-0.2999273241,0.001376655,0.5085248947
vietnam,2021-03-17T00:00:00Z,-0.3073445559,-0.0162271708,0.3870929182
vietnam,2021-03-18T00:00:00Z,-0.6535546184,-0.0622172579,0.3387715518
vietnam,2021-03-19T00:00:00Z,-0.4482066035,-0.0532496199,0.5098161697
vietnam,2021-03-20T00:00:00Z,-0.4506417513,-0.0371018276,0.2450920939
vietnam,2021-03-21T00:00:00Z,-0.2579053044,-0.0149743659,0.3857510388
vietnam,2021-03-22T00:00:00Z,-0.2545412779,-0.0162236989,0.2878397107
vietnam,2021-03-23T00:00:00Z,-0.350373745,-0.0350974947,0.453447938
vietnam,2021-03-24T00:00:00Z,-0.5036816001,-0.0391934402,0.324708581
vietnam,2021-03-25T00:00:00Z,-0.8011670709,-0.2517854273,0.301491648
vietnam,2021-03-26T00:00:00Z,-0.502266705,-0.080183506,0.6380785704
vietnam,2021-03-27T00:00:00Z,-0.493506819,-0.1048227698,0.3442778885
vietnam,2021-03-28T00:00:00Z,-0.4705673456,-0.0399083346,0.5966767669
vietnam,2021-03-29T00:00:00Z,-0.4676605463,-0.0055436306,0.3928371966
vietnam,2021-03-30T00:00:00Z,-0.3559163511,0.0221882109,0.5681744814
vietnam,2021-03-31T00:00:00Z,-0.2303746641,0.0090083648,0.5084632039
vietnam,2021-04-01T00:00:00Z,-0.2719550133,-0.0475038067,0.5054016113
vietnam,2021-04-02T00:00:00Z,-0.2646166384,-0.0022088364,0.3272394836
vietnam,2021-04-03T00:00:00Z,-0.2455317527,-0.0237965919,0.3559323549
vietnam,2021-04-04T00:00:00Z,-0.2330610156,0.0152402893,0.4126428366
vietnam,2021-04-05T00:00:00Z,-0.2574471831,-0.0656309798,0.2596867681
vietnam,2021-04-06T00:00:00Z,-0.2730667293,-0.0241837986,0.2176013291
vietnam,2021-04-07T00:00:00Z,-0.2874595225,-0.0631937608,0.1154751256
vietnam,2021-04-08T00:00:00Z,-0.3050774932,-0.0518445857,0.1936526
vietnam,2021-04-09T00:00:00Z,-0.2856950164,-0.0676581711,0.2258925438
vietnam,2021-04-10T00:00:00Z,-0.3237244785,-0.0709973052,0.1910935044
vietnam,2021-04-11T00:00:00Z,-0.3360843062,-0.062489897,0.364901036
vietnam,2021-04-12T00:00:00Z,-0.2580170333,-0.0330118202,0.2482333779
vietnam,2021-04-13T00:00:00Z,-0.3186732531,-0.0664351434,0.2145064473
vietnam,2021-04-14T00:00:00Z,-0.244718954,-0.059681274,0.1580234468
vietnam,2021-04-15T00:00:00Z,-0.3207049966,-0.04608915,0.1746420115
vietnam,2021-04-16T00:00:00Z,-0.3465647697,-0.0284423679,0.2280015051
vietnam,2021-04-17T00:00:00Z,-0.2986028194,-0.0880319998,0.1467465758
vietnam,2021-04-18T00:00:00Z,-0.2750381827,-0.0391201526,0.1754173934
vietnam,2021-04-19T00:00:00Z,-0.349180907,-0.0716304332,0.2432504892
vietnam,2021-04-20T00:00:00Z,-0.2697398365,-0.0523316003,0.2081250846
vietnam,2021-04-21T00:00:00Z,-0.3214416206,-0.0742385685,0.1898135245
vietnam,2021-04-22T00:00:00Z,-0.3722681105,-0.0883646533,0.158026129
vietnam,2021-04-23T00:00:00Z,-0.5872581005,-0.1250434965,0.228856802
vietnam,2021-04-24T00:00:00Z,-0.535980463,-0.0970002562,0.1165369302
vietnam,2021-04-25T00:00:00Z,-0.5361210704,-0.0935120285,0.1685843319
vietnam,2021-04-26T00:00:00Z,-0.3985880315,-0.0248695649,0.3219363093
vietnam,2021-04-27T00:00:00Z,-0.4611557722,-0.0886345059,0.272020638
vietnam,2021-04-28T00:00:00Z,-0.3964421153,-0.0791875124,0.1939930171
vietnam,2021-04-29T00:00:00Z,-0.382361412,-0.0494473837,0.172785759
turkey,2021-01-30T00:00:00Z,5590.2006835938,6521.6704101562,7482.962890625
turkey,2021-01-31T00:00:00Z,5202.8515625,6100.7114257812,7213.7861328125
turkey,2021-02-01T00:00:00Z,4902.9418945312,6200.99609375,7192.41796875
turkey,2021-02-02T00:00:00Z,5489.734375,6510.8051757812,7821.0029296875
turkey,2021-02-03T00:00:00Z,5175.9487304688,6529.8193359375,7509.0532226562
turkey,2021-02-04T00:00:00Z,4345.1918945312,5512.7915039062,6578.4536132812
turkey,2021-02-05T00:00:00Z,4973.6879882812,5892.1381835938,6952.130859375
turkey,2021-02-06T00:00:00Z,4572.98828125,5486.0375976562,6550.388671875
turkey,2021-02-07T00:00:00Z,4004.8286132812,5161.013671875,6246.8447265625
turkey,2021-02-08T00:00:00Z,4177.4448242188,5168.2802734375,6404.9638671875
turkey,2021-02-09T00:00:00Z,4502.62890625,5590.2583007812,6495.6215820312
turkey,2021-02-10T00:00:00Z,4215.4345703125,5435.1391601562,7072.1323242188
turkey,2021-02-11T00:00:00Z,3730.0510253906,5221.6059570312,6263.845703125
turkey,2021-02-12T00:00:00Z,3686.3251953125,4976.8837890625,6536.2578125
turkey,2021-02-13T00:00:00Z,3428.3791503906,4807.1840820312,6243.9794921875
turkey,2021-02-14T00:00:00Z,2752.6066894531,4413.3525390625,5673.7651367188
turkey,2021-02-15T00:00:00Z,2547.6921386719,4182.2026367188,5593.3403320312
turkey,2021-02-16T00:00:00Z,3030.8049316406,4661.103515625,5819.8159179688
turkey,2021-02-17T00:00:00Z,3202.7622070312,4537.1665039062,5555.3432617188
turkey,2021-02-18T00:00:00Z,3063.357421875,4134.587890625,5605.4262695312
turkey,2021-02-19T00:00:00Z,2516.2465820312,4011.0703125,5244.3466796875
turkey,2021-02-20T00:00:00Z,2431.0659179688,3609.9096679688,4743.6655273438
turkey,2021-02-21T00:00:00Z,2075.6286621094,3327.083984375,4473.4350585938
turkey,2021-02-22T00:00:00Z,1757.7846679688,3007.0358886719,4315.3916015625
turkey,2021-02-23T00:00:00Z,2029.7573242188,3380.8669433594,4432.16015625
turkey,2021-02-24T00:00:00Z,1741.5085449219,3044.3349609375,4202.5834960938
turkey,2021-02-25T00:00:00Z,1485.4428710938,2787.5732421875,4322.03515625
turkey,2021-02-26T00:00:00Z,1478.8835449219,2601.3173828125,3789.2827148438
turkey,2021-02-27T00:00:00Z,1281.37109375,2349.3510742188,3584.7734375
turkey,2021-02-28T00:00:00Z,1260.7768554688,2315.197265625,3532.9624023438
turkey,2021-03-01T00:00:00Z,943.6329345703,1870.2424316406,3504.8239746094
turkey,2021-03-02T00:00:00Z,862.3251342773,2122.1157226562,3250.3989257812
turkey,2021-03-03T00:00:00Z,1133.4091796875,2115.2797851562,3428.1157226562
turkey,2021-03-04T00:00:00Z,832.9029541016,1860.0146484375,3408.8374023438
turkey,2021-03-05T00:00:00Z,910.8851928711,1872.2838134766,3202.6809082031
turkey,2021-03-06T00:00:00Z,795.5473632812,1626.1875,2921.9533691406
turkey,2021-03-07T00:00:00Z,305.6817016602,1582.3894042969,3197.2270507812
turkey,2021-03-08T00:00:00Z,510.0127868652,1353.84375,2408.7109375
turkey,2021-03-09T00:00:00Z,537.7607421875,1554.4957275391,2869.1694335938
turkey,2021-03-10T00:00:00Z,438.9524536133,1411.6414794922,2557.8178710938
turkey,2021-03-11T00:00:00Z,434.7088623047,1367.1405029297,2614.7431640625
